,eplenmean,eprew,fps,total_timesteps,policy_loss,value_loss,policy_entropy,approxkl,clipfrac,l2_loss,train_score
138,49.71,6.1,3655,2311296.0,-0.0014701291,2.0568569,1.3031017,0.0007770229,0.0505778,293.77112,6.1
139,51.74,6.0,3567,2327680.0,-0.0004473132,2.0829515,1.2918375,0.0006646447,0.05399577,293.7516,6.0
140,47.41,5.3,2901,2344064.0,-0.0010603616,1.9411426,1.3027133,0.0005819033,0.05940755,293.76437,5.3
141,49.29,5.9,3639,2360448.0,-0.00058924843,2.0868511,1.2890475,0.00048299425,0.064331055,293.7303,5.9
142,49.84,6.2,2982,2376832.0,-0.0007276011,2.0473275,1.271711,0.00036798892,0.061462402,293.7006,6.2
143,51.53,5.7,3645,2393216.0,-0.00062204065,1.9658623,1.2804238,0.00024861193,0.053141277,293.6642,5.7
144,54.55,6.6,3655,2409600.0,-0.0005706951,1.9137274,1.2969553,0.00022604776,0.07002767,293.62457,6.6
145,45.17,6.7,3576,2425984.0,-0.0005524044,2.1466186,1.2928917,0.00012298524,0.049072266,293.5965,6.7
146,50.08,6.8,3605,2442368.0,-0.00042092576,2.0105155,1.2906386,0.00010610829,0.071634926,293.5696,6.8
147,54.48,6.6,3650,2458752.0,-0.00029658136,1.9086938,1.3059623,6.208423e-05,0.07720947,293.54462,6.6
148,46.24,7.0,3506,2475136.0,-0.00016920966,1.9779218,1.2881311,2.4037594e-05,0.06463623,293.53238,7.0
149,49.16,6.6,2435,2491520.0,-0.00013167383,2.0289106,1.2891678,5.66989e-06,0.05686442,293.52182,6.6
150,52.81,6.3,1576,2516384.0,0.00863812,2.3813841,1.3041762,0.015327331,0.17488606,293.632,6.3
151,50.82,6.7,3560,2532768.0,-0.0035106244,2.0410135,1.2788575,0.0055936296,0.068868004,293.95908,6.7
152,53.43,6.9,2888,2549152.0,-0.0017460448,1.9569982,1.312195,0.0049907304,0.068237305,294.11096,6.9
153,62.12,6.0,3481,2565536.0,-0.0034951372,1.8918811,1.3463346,0.0038578648,0.05061849,294.24136,6.0
154,51.96,6.8,3577,2581920.0,-0.0022206109,1.9003094,1.3555709,0.0037634333,0.05336507,294.38,6.8
155,55.66,5.3,3590,2598304.0,-0.0018418673,1.9075762,1.3290442,0.0039293976,0.056355793,294.53348,5.3
156,53.54,6.4,3596,2614688.0,-0.0019460503,1.794001,1.2946335,0.0028208022,0.04663086,294.6634,6.4
157,56.48,6.8,3608,2631072.0,-0.0027776312,2.0113919,1.3063763,0.0029895983,0.059346516,294.73138,6.8
158,51.31,6.2,3559,2647456.0,-0.0025834038,1.9487109,1.2805839,0.0026969854,0.05790202,294.88223,6.2
159,54.63,6.2,2911,2663840.0,-0.0015647543,2.2577918,1.2735859,0.0027369708,0.06276449,295.0326,6.2
160,53.43,6.3,3461,2680224.0,-0.0014825793,2.0812974,1.2375792,0.0020859756,0.057861328,295.131,6.3
161,50.9,7.1,3531,2696608.0,-0.0013893094,1.9849029,1.2669137,0.0023134842,0.070129395,295.192,7.1
162,45.09,6.2,3592,2712992.0,-0.002253249,2.0519571,1.2374455,0.0020827465,0.07246908,295.23795,6.2
163,55.26,5.5,3483,2729376.0,-0.0027546557,1.931467,1.283506,0.0018905947,0.07438151,295.24323,5.5
164,49.54,6.2,2881,2745760.0,-0.0012681124,2.0005977,1.2614921,0.0018985324,0.0820516,295.23038,6.2
165,50.86,6.1,3499,2762144.0,-0.0012350614,1.9196957,1.2470859,0.001520686,0.07432047,295.2034,6.1
166,48.72,6.1,3579,2778528.0,-0.0014236808,1.8549098,1.2709509,0.0011971688,0.067464195,295.15952,6.1
167,54.82,5.8,3514,2794912.0,-0.0016302922,1.885858,1.2489183,0.0010611888,0.0713501,295.10815,5.8
168,54.53,6.3,2879,2811296.0,-0.000687236,2.0037296,1.2155708,0.00076761004,0.055908203,295.06363,6.3
169,51.8,7.6,2913,2827680.0,-0.0011771811,1.8571935,1.2155944,0.00084969326,0.0818278,294.98895,7.6
170,49.93,7.1,3532,2844064.0,-0.0015853102,1.8387192,1.2137309,0.0007316649,0.08856201,294.90457,7.1
171,50.34,6.3,2932,2860448.0,-0.00094976305,1.8378183,1.2409214,0.00044173445,0.058410645,294.84933,6.3
172,47.19,7.4,2901,2876832.0,-0.0011921184,1.8685231,1.2424283,0.00042471662,0.073913574,294.82565,7.4
173,46.94,6.0,3582,2893216.0,-0.0008529974,1.9327544,1.2101818,0.00033597404,0.07466634,294.777,6.0
174,48.96,6.3,3542,2909600.0,-0.0005873336,1.9534708,1.2146004,0.00018075843,0.051900227,294.75735,6.3
175,55.74,7.9,3567,2925984.0,-0.00039979912,1.8304514,1.2437373,0.00015473315,0.0662028,294.7432,7.9
176,50.02,6.7,3582,2942368.0,-0.0005091716,1.8975092,1.2271739,9.043053e-05,0.061828613,294.6996,6.7
177,43.81,6.4,3607,2958752.0,-0.0002997003,1.8684903,1.2132634,4.422647e-05,0.05041504,294.66086,6.4
178,54.56,6.5,2852,2975136.0,-0.00022862134,2.0259314,1.209552,2.6426935e-05,0.072794594,294.63834,6.5
179,48.95,6.9,3548,2991520.0,-9.7493445e-05,1.9302808,1.1998016,5.274447e-06,0.056233723,294.62408,6.9
180,45.88,7.1,1684,3016384.0,0.002682493,2.161673,1.1862174,0.011162889,0.13659668,294.79282,7.1
181,48.83,6.4,2906,3032768.0,-0.0015342213,1.9573631,1.1649317,0.005769275,0.07840983,295.0474,6.4
182,47.05,7.2,2492,3049152.0,-0.0006989409,1.8564595,1.1924078,0.0050674397,0.06778971,295.206,7.2
183,48.31,6.1,3524,3065536.0,-0.0024425923,1.8055397,1.260568,0.0037226398,0.051066082,295.31818,6.1
184,48.66,6.0,2885,3081920.0,-0.0004835915,1.9762859,1.2188011,0.0041105454,0.061381023,295.4413,6.0
185,48.53,5.1,3611,3098304.0,-0.0027369002,2.0326934,1.1366091,0.0032400072,0.052937824,295.635,5.1
186,51.0,7.7,3592,3114688.0,-0.0027925603,1.9437011,1.158034,0.0032185807,0.06276449,295.78677,7.7
187,52.39,7.2,2929,3131072.0,-0.002374752,1.7508079,1.1750964,0.002893903,0.061238606,295.94522,7.2
188,45.48,6.7,3505,3147456.0,-0.00116263,2.1494281,1.1166557,0.003094035,0.06964111,296.0343,6.7
189,46.45,6.6,3479,3163840.0,-0.002089549,1.8799667,1.1679926,0.0021553582,0.05029297,296.0986,6.6
190,47.92,6.4,3539,3180224.0,-0.0017897197,1.866803,1.2195402,0.0018311888,0.045043945,296.13553,6.4
191,47.31,5.9,3535,3196608.0,-0.001782568,1.8251289,1.1951159,0.0020460158,0.059122723,296.1165,5.9
192,47.43,6.3,3510,3212992.0,-0.0010778527,1.9425691,1.1861538,0.0021283338,0.075663246,296.1053,6.3
193,48.33,6.7,3485,3229376.0,-0.0012632965,1.9657316,1.1964525,0.0016358983,0.06323242,296.10062,6.7
194,46.61,7.4,3464,3245760.0,-0.0017998797,1.8918413,1.1905465,0.0016262803,0.07407633,296.1027,7.4
195,47.96,5.9,2785,3262144.0,-0.0013163452,2.0080984,1.1731204,0.0014333312,0.068888344,296.08817,5.9
196,48.03,7.6,3433,3278528.0,-0.0010379675,2.0406063,1.1678286,0.0010919078,0.063313805,296.1036,7.6
197,47.59,6.9,3418,3294912.0,-0.0012829379,1.7894439,1.199245,0.0014525116,0.09934489,296.11826,6.9
198,55.04,6.1,3413,3311296.0,-0.0014696392,1.8523068,1.1705163,0.0007670781,0.05859375,296.0973,6.1
199,51.34,7.0,3393,3327680.0,-0.00095628033,1.8626175,1.206818,0.00078395655,0.07448324,296.0457,7.0
200,48.06,7.0,2881,3344064.0,-0.00075985695,1.9265455,1.2011341,0.0005903909,0.06213379,296.00006,7.0
201,54.43,7.2,3468,3360448.0,-0.0006476741,1.8930817,1.1826291,0.000564416,0.07777914,295.9544,7.2
202,46.68,5.8,2948,3376832.0,-0.0006115258,2.039767,1.1760622,0.00028944408,0.0450236,295.90872,5.8
203,46.76,7.6,3538,3393216.0,-0.00082792545,1.9262856,1.1703812,0.0003106344,0.07047526,295.84158,7.6
204,48.29,7.2,3499,3409600.0,-0.00059333746,1.9050382,1.1714193,0.00022430357,0.06903076,295.79355,7.2
205,51.8,6.9,3501,3425984.0,-0.0005123452,1.7908682,1.1821274,0.00020932061,0.102274574,295.7598,6.9
206,48.65,6.2,3474,3442368.0,-0.00014477667,1.98289,1.1712025,0.00011549761,0.087381996,295.71213,6.2
207,52.03,6.6,2817,3458752.0,-0.00034441988,1.9414749,1.1382362,5.175157e-05,0.056355793,295.66803,6.6
208,47.52,6.2,3371,3475136.0,-0.00017722382,1.8786181,1.1566902,2.7621996e-05,0.08089193,295.63187,6.2
209,47.04,6.6,3423,3491520.0,-0.000104571256,1.9020981,1.1608441,8.481847e-06,0.10268148,295.60904,6.6
210,44.58,6.9,1660,3516384.0,0.0006048162,2.0132527,1.1800419,0.010974317,0.13450114,295.69666,6.9
211,52.27,6.7,3841,3532768.0,-0.0031446517,1.8558668,1.1489562,0.0054669273,0.071512856,295.8883,6.7
212,50.64,6.1,2604,3549152.0,-0.0027945435,2.0810926,1.1316091,0.004693477,0.06402588,296.0013,6.1
213,49.12,7.4,3857,3565536.0,-0.0029450788,1.9053351,1.1613274,0.004314951,0.0662028,296.1056,7.4
214,53.6,6.7,3844,3581920.0,-0.002568588,1.8235325,1.1572107,0.0038056355,0.063090004,296.13504,6.7
215,43.52,8.0,3135,3598304.0,-0.002240497,1.8368598,1.1471494,0.0038464789,0.07265218,296.22525,8.0
216,52.34,5.7,3870,3614688.0,-0.0032025592,1.8797083,1.1851774,0.0031731473,0.060587566,296.3608,5.7
217,55.37,6.8,3802,3631072.0,-0.0021691408,1.7115921,1.1819947,0.0022154313,0.039204914,296.46994,6.8
218,48.99,6.0,3102,3647456.0,-0.0011158815,1.687284,1.1668665,0.0029659553,0.06117757,296.54758,6.0
219,43.88,7.4,3846,3663840.0,-0.0029988314,1.677039,1.213595,0.0029568675,0.068868004,296.62018,7.4
220,50.16,5.2,3113,3680224.0,-0.0018716226,1.6645397,1.2026314,0.003342677,0.09185791,296.646,5.2
221,49.04,7.0,3819,3696608.0,-0.0015296247,1.7132016,1.1847061,0.0020743536,0.05822754,296.6442,7.0
222,50.1,6.3,3840,3712992.0,-0.0018737161,1.7992505,1.2038449,0.0018828012,0.061116535,296.63943,6.3
223,48.96,8.0,3896,3729376.0,-0.0030014443,1.8253361,1.2270626,0.0022400434,0.08874512,296.58463,8.0
224,51.98,6.2,3906,3745760.0,-0.0016134069,1.748076,1.2143332,0.0018053452,0.07700602,296.5682,6.2
225,47.91,5.9,3106,3762144.0,-0.0011757067,1.7096106,1.1871284,0.0013377271,0.068359375,296.56024,5.9
226,52.73,7.2,3906,3778528.0,-0.0012676119,1.7151295,1.1712955,0.0011178174,0.06524658,296.54294,7.2
227,49.31,6.8,3838,3794912.0,-0.0018910413,1.6193515,1.1972302,0.0010230639,0.067728676,296.4609,6.8
228,49.95,6.5,3829,3811296.0,-0.0015491159,1.784553,1.1911163,0.0009776469,0.079182945,296.4109,6.5
229,44.69,7.3,3827,3827680.0,-0.001612408,1.7466817,1.1956471,0.00061567157,0.053304035,296.35812,7.3
